doc_id,senate_committee,senate_committee_refdate,house_committee,house_committee_refdate
13sr0056,NA,NA,NA,NA
13hr0056,NA,NA,NA,NA
13hr0057,NA,NA,NA,NA
13sr0057,NA,NA,NA,NA
13sr0058,ENERGY AND TECHNOLOGY,2013-05-16,NA,NA
13hr0058,NA,NA,NA,NA
13hr0059,NA,NA,NA,NA
13sr0059,NA,NA,NA,NA
13sr0060,NA,NA,NA,NA
13hr0060,NA,NA,NA,NA
13hr0061,NA,NA,NA,NA
13sr0061,"FAMILIES, SENIORS AND HUMAN SERVICES",2013-05-21,NA,NA
13sr0062,"FAMILIES, SENIORS AND HUMAN SERVICES",2013-05-21,NA,NA
13hr0062,NA,NA,Judiciary,2013-03-13
13hr0063,NA,NA,NA,NA
13sr0063,NA,NA,NA,NA
13sr0064,GOVERNMENT OPERATIONS,2013-06-04,NA,NA
13hr0064,NA,NA,NA,NA
13hr0065,NA,NA,NA,NA
13sr0065,NA,NA,NA,NA
13sr0066,NA,NA,NA,NA
13hr0066,NA,NA,NA,NA
13hr0067,NA,NA,NA,NA
13sr0067,NA,NA,NA,NA
13sr0068,ENERGY AND TECHNOLOGY,2013-06-04,NA,NA
13hr0068,NA,NA,NA,NA
13hr0069,NA,NA,NA,NA
13sr0069,NA,NA,NA,NA
13sr0070,ECONOMIC DEVELOPMENT,2013-06-11,NA,NA
13hr0070,NA,NA,Judiciary,2013-03-19
13hr0071,NA,NA,Military and Veterans Affairs,2013-03-20
13sr0071,NA,NA,NA,NA
13sr0072,TRANSPORTATION,2013-06-12,NA,NA
13hr0072,NA,NA,NA,NA
13hr0073,NA,NA,NA,NA
13sr0073,GOVERNMENT OPERATIONS,2013-06-18,NA,NA
13sr0074,EDUCATION,2013-06-18,NA,NA
13hr0074,NA,NA,NA,NA
13hr0075,NA,NA,Military and Veterans Affairs,2013-03-21
13sr0075,TRANSPORTATION,2013-06-19,NA,NA
13sr0076,NA,NA,NA,NA
13hr0076,NA,NA,NA,NA
13hr0077,NA,NA,NA,NA
13sr0077,NA,NA,NA,NA
13sr0078,NA,NA,NA,NA
13hr0078,NA,NA,Regulatory Reform,2013-04-09
13hr0079,NA,NA,Education,2013-04-09
13sr0079,NA,NA,NA,NA
13sr0080,NA,NA,NA,NA
13hr0080,NA,NA,NA,NA
13hr0081,NA,NA,NA,NA
13sr0081,NA,NA,NA,NA
13sr0082,NA,NA,NA,NA
13hr0082,NA,NA,NA,NA
13hr0083,NA,NA,NA,NA
13sr0083,NA,NA,NA,NA
13sr0084,NA,NA,NA,NA
13hr0084,NA,NA,NA,NA
13hr0085,NA,NA,Military and Veterans Affairs,2013-04-09
13sr0085,NA,NA,NA,NA
13sr0086,NA,NA,NA,NA
13hr0086,NA,NA,NA,NA
13hr0087,NA,NA,NA,NA
13sr0087,NA,NA,NA,NA
13sr0088,TRANSPORTATION,2013-09-26,NA,NA
13hr0088,NA,NA,NA,NA
13hr0089,NA,NA,NA,NA
13sr0089,NA,NA,NA,NA
13sr0090,NA,NA,NA,NA
13hr0090,NA,NA,NA,NA
13hr0091,NA,NA,Government Operations,2013-04-11
13sr0091,NA,NA,NA,NA
13sr0092,NA,NA,NA,NA
13hr0092,NA,NA,NA,NA
13hr0093,NA,NA,NA,NA
13sr0093,NA,NA,NA,NA
13sr0094,NA,NA,NA,NA
13hr0094,NA,NA,NA,NA
13hr0095,NA,NA,NA,NA
13sr0095,NA,NA,NA,NA
13sr0096,NA,NA,NA,NA
13hr0096,NA,NA,Energy and Technology,2013-04-18
13hr0097,NA,NA,NA,NA
13sr0097,GOVERNMENT OPERATIONS,2013-10-17,NA,NA
13sr0098,BANKING AND FINANCIAL INSTITUTIONS,2013-10-23,NA,NA
13hr0098,NA,NA,Local Government,2013-04-18
13hr0099,NA,NA,NA,NA
13sr0099,NA,NA,NA,NA
13sr0100,NA,NA,NA,NA
13hr0100,NA,NA,NA,NA
13hr0101,NA,NA,NA,NA
13sr0101,NA,NA,NA,NA
13sr0102,NA,NA,NA,NA
13hr0102,NA,NA,NA,NA
13hr0103,NA,NA,NA,NA
13sr0103,NA,NA,NA,NA
13sr0104,NA,NA,NA,NA
13hr0104,NA,NA,Education,2013-04-23
13hr0105,NA,NA,NA,NA
13sr0105,NA,NA,NA,NA
13sr0106,NA,NA,NA,NA
13hr0106,NA,NA,NA,NA
13hr0107,NA,NA,NA,NA
13sr0107,"VETERANS, MILITARY AFFAIRS AND HOMELAND SECURITY",2013-12-12,NA,NA
13hr0108,NA,NA,Michigan Competitiveness,2013-04-24
13hr0109,NA,NA,Michigan Competitiveness,2013-04-24
13hr0110,NA,NA,NA,NA
13hr0111,NA,NA,NA,NA
13hr0112,NA,NA,NA,NA
13hr0113,NA,NA,NA,NA
13hr0114,NA,NA,NA,NA
13hr0115,NA,NA,NA,NA
13hr0116,NA,NA,NA,NA
13hr0117,NA,NA,Education,2013-04-30
13hr0118,NA,NA,NA,NA
13hr0119,NA,NA,NA,NA
13hr0120,NA,NA,NA,NA
13hr0121,NA,NA,NA,NA
13hr0122,NA,NA,NA,NA
13hr0123,NA,NA,NA,NA
13hr0124,NA,NA,NA,NA
13hr0125,NA,NA,Military and Veterans Affairs,2013-05-07
13hr0126,NA,NA,NA,NA
13hr0127,NA,NA,NA,NA
13hr0128,NA,NA,Health Policy,2013-05-08
13hr0129,NA,NA,Health Policy,2013-05-08
13hr0130,NA,NA,NA,NA
13hr0131,NA,NA,NA,NA
13hr0132,NA,NA,NA,NA
13hr0133,NA,NA,NA,NA
13hr0134,NA,NA,NA,NA
13hr0135,NA,NA,Natural Resources,2013-05-09
13hr0136,NA,NA,Energy and Technology,2013-05-09
13hr0137,NA,NA,NA,NA
13hr0138,NA,NA,Health Policy,2013-05-14
13hr0139,NA,NA,Health Policy,2013-05-14
13hr0140,NA,NA,NA,NA
13hr0141,NA,NA,NA,NA
13hr0142,NA,NA,NA,NA
13hr0143,NA,NA,NA,NA
13hr0144,NA,NA,Natural Resources,2013-05-15
13hr0145,NA,NA,NA,NA
13hr0146,NA,NA,NA,NA
13hr0147,NA,NA,NA,NA
13hr0148,NA,NA,NA,NA
13hr0149,NA,NA,Government Operations,2013-05-21
13hr0150,NA,NA,NA,NA
13hr0151,NA,NA,NA,NA
13hr0152,NA,NA,NA,NA
13hr0153,NA,NA,NA,NA
13hr0154,NA,NA,NA,NA
13hr0155,NA,NA,NA,NA
13hr0156,NA,NA,NA,NA
13hr0157,NA,NA,NA,NA
13hr0158,NA,NA,NA,NA
13hr0159,NA,NA,Government Operations,2013-05-28
13hr0160,NA,NA,Government Operations,2013-05-29
13hr0161,NA,NA,NA,NA
13hr0162,NA,NA,NA,NA
13hr0163,NA,NA,Commerce,2013-06-04
13hr0164,NA,NA,Insurance,2013-06-04
13hr0165,NA,NA,NA,NA
13hr0166,NA,NA,NA,NA
13hr0167,NA,NA,NA,NA
13hr0168,NA,NA,NA,NA
13hr0169,NA,NA,Military and Veterans Affairs,2013-06-11
13hr0170,NA,NA,Energy and Technology,2013-06-11
13hr0171,NA,NA,NA,NA
13hr0172,NA,NA,NA,NA
13hr0173,NA,NA,NA,NA
13hr0174,NA,NA,Natural Resources,2013-06-12
13hr0175,NA,NA,NA,NA
13hr0176,NA,NA,NA,NA
13hr0177,NA,NA,NA,NA
13hr0178,NA,NA,Energy and Technology,2013-06-13
13hr0179,NA,NA,Government Operations,2013-06-13
13hr0180,NA,NA,NA,NA
13hr0181,NA,NA,NA,NA
13hr0182,NA,NA,NA,NA
13hr0183,NA,NA,NA,NA
13hr0184,NA,NA,NA,NA
13hr0185,NA,NA,Health Policy,2013-06-18
13hr0186,NA,NA,Oversight,2013-06-19
13hr0187,NA,NA,Education,2013-06-19
13hr0188,NA,NA,NA,NA
13hr0189,NA,NA,NA,NA
13hr0190,NA,NA,Transportation and Infrastructure,2013-06-19
13hr0191,NA,NA,NA,NA
13hr0192,NA,NA,"Families, Children, and Seniors",2013-06-20
13hr0193,NA,NA,Agriculture,2013-06-20
13hr0194,NA,NA,NA,NA
13hr0195,NA,NA,NA,NA
13hr0196,NA,NA,Insurance,2013-09-03
13hr0197,NA,NA,Judiciary,2013-09-03
13hr0198,NA,NA,Energy and Technology,2013-09-03
13hr0199,NA,NA,Judiciary,2013-09-03
13hr0200,NA,NA,NA,NA
13hr0201,NA,NA,Health Policy,2013-09-03
13hr0202,NA,NA,NA,NA
13hr0203,NA,NA,Military and Veterans Affairs,2013-09-03
13hr0204,NA,NA,Natural Resources,2013-09-03
13hr0205,NA,NA,Criminal Justice,2013-09-03
13hr0206,NA,NA,NA,NA
13hr0207,NA,NA,NA,NA
13hr0208,NA,NA,NA,NA
13hr0209,NA,NA,NA,NA
13hr0210,NA,NA,Health Policy,2013-09-10
13hr0211,NA,NA,Natural Resources,2013-09-10
13hr0212,NA,NA,NA,NA
13hr0213,NA,NA,NA,NA
13hr0214,NA,NA,Commerce,2013-09-12
13hr0215,NA,NA,NA,NA
13hr0216,NA,NA,Criminal Justice,2013-09-12
13hr0217,NA,NA,NA,NA
13hr0218,NA,NA,NA,NA
13hr0219,NA,NA,NA,NA
13hr0220,NA,NA,NA,NA
13hr0221,NA,NA,NA,NA
13hr0222,NA,NA,NA,NA
13hr0223,NA,NA,NA,NA
13hr0224,NA,NA,Regulatory Reform,2013-09-24
13hr0225,NA,NA,NA,NA
13hr0226,NA,NA,Education,2013-09-24
13hr0227,NA,NA,Transportation and Infrastructure,2013-09-25
13hr0228,NA,NA,NA,NA
13hr0229,NA,NA,NA,NA
13hr0230,NA,NA,Criminal Justice,2013-10-01
13hr0231,NA,NA,NA,NA
13hr0232,NA,NA,NA,NA
13hr0233,NA,NA,Military and Veterans Affairs,2013-10-02
13hr0234,NA,NA,NA,NA
13hr0235,NA,NA,NA,NA
13hr0236,NA,NA,Insurance,2013-10-03
13hr0237,NA,NA,NA,NA
13hr0238,NA,NA,Regulatory Reform,2013-10-08
13hr0239,NA,NA,NA,NA
13hr0240,NA,NA,NA,NA
13hr0241,NA,NA,NA,NA
13hr0242,NA,NA,NA,NA
13hr0243,NA,NA,NA,NA
13hr0244,NA,NA,Criminal Justice,2013-10-16
13hr0245,NA,NA,NA,NA
13hr0246,NA,NA,NA,NA
13hr0247,NA,NA,NA,NA
13hr0248,NA,NA,NA,NA
13hr0249,NA,NA,Health Policy,2013-10-22
13hr0250,NA,NA,Health Policy,2013-10-22
13hr0251,NA,NA,NA,NA
13hr0252,NA,NA,NA,NA
13hr0253,NA,NA,NA,NA
13hr0254,NA,NA,NA,NA
13hr0255,NA,NA,NA,NA
13hr0256,NA,NA,Military and Veterans Affairs,2013-10-29
13hr0257,NA,NA,NA,NA
13hr0258,NA,NA,NA,NA
13hr0259,NA,NA,Government Operations,2013-11-05
13hr0260,NA,NA,Financial Services,2013-11-05
13hr0261,NA,NA,NA,NA
13hr0262,NA,NA,NA,NA
13hr0263,NA,NA,NA,NA
13hr0264,NA,NA,NA,NA
13hr0265,NA,NA,NA,NA
13hr0266,NA,NA,NA,NA
13hr0267,NA,NA,NA,NA
13hr0268,NA,NA,NA,NA
13hr0269,NA,NA,NA,NA
13hr0270,NA,NA,NA,NA
13hr0271,NA,NA,NA,NA
13hr0272,NA,NA,NA,NA
13hr0273,NA,NA,Commerce,2013-12-03
13hr0274,NA,NA,NA,NA
13hr0275,NA,NA,Commerce,2013-12-10
13hr0276,NA,NA,Commerce,2013-12-10
13hr0277,NA,NA,NA,NA
13hr0278,NA,NA,NA,NA
13hr0279,NA,NA,Energy and Technology,2013-12-11
13hr0280,NA,NA,Energy and Technology,2013-12-11
13hr0281,NA,NA,NA,NA
13hr0282,NA,NA,Financial Services,2013-12-12
13hr0283,NA,NA,NA,NA
14sr0108,NA,NA,NA,NA
14sr0109,NA,NA,NA,NA
14sr0110,AGRICULTURE,2014-01-28,NA,NA
14sr0111,NA,NA,NA,NA
14sr0112,"REFORMS, RESTRUCTURING AND REINVENTING",2014-01-30,NA,NA
14sr0113,"REFORMS, RESTRUCTURING AND REINVENTING",2014-01-30,NA,NA
14sr0114,NA,NA,NA,NA
14sr0115,NA,NA,NA,NA
14sr0116,NA,NA,NA,NA
14sr0117,NA,NA,NA,NA
14sr0118,NA,NA,NA,NA
14sr0119,NA,NA,NA,NA
14sr0120,NA,NA,NA,NA
14sr0121,NA,NA,NA,NA
14sr0122,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-03-06,NA,NA
14sr0123,JUDICIARY,2014-03-12,NA,NA
14sr0124,NA,NA,NA,NA
14sr0125,NA,NA,NA,NA
14sr0126,OUTDOOR RECREATION AND TOURISM,2014-03-13,NA,NA
14sr0127,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-03-13,NA,NA
14sr0128,NA,NA,NA,NA
14sr0129,NA,NA,NA,NA
14sr0130,NA,NA,NA,NA
14sr0131,NA,NA,NA,NA
14sr0132,NA,NA,NA,NA
14sr0133,NA,NA,NA,NA
14sr0134,GOVERNMENT OPERATIONS,2014-04-23,NA,NA
14sr0135,NA,NA,NA,NA
14sr0136,NA,NA,NA,NA
14sr0137,NA,NA,NA,NA
14sr0138,"FAMILIES, SENIORS AND HUMAN SERVICES",2014-04-30,NA,NA
14sr0139,NA,NA,NA,NA
14sr0140,NA,NA,NA,NA
14sr0141,NA,NA,NA,NA
14sr0142,NA,NA,NA,NA
14sr0143,NA,NA,NA,NA
14sr0144,NA,NA,NA,NA
14sr0145,NA,NA,NA,NA
14sr0146,NA,NA,NA,NA
14sr0147,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-05-15,NA,NA
14sr0148,NA,NA,NA,NA
14sr0149,NA,NA,NA,NA
14sr0150,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-05-21,NA,NA
14sr0151,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-05-21,NA,NA
14sr0152,NA,NA,NA,NA
14sr0153,NA,NA,NA,NA
14sr0154,NA,NA,NA,NA
14sr0155,NA,NA,NA,NA
14sr0156,APPROPRIATIONS,2014-05-28,NA,NA
14sr0157,NA,NA,NA,NA
14sr0158,NA,NA,NA,NA
14sr0159,NA,NA,NA,NA
14sr0160,NA,NA,NA,NA
14sr0161,NA,NA,NA,NA
14sr0162,NA,NA,NA,NA
14sr0163,NA,NA,NA,NA
14sr0164,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-07-16,NA,NA
14sr0165,NA,NA,NA,NA
14sr0166,NA,NA,NA,NA
14sr0167,NA,NA,NA,NA
14sr0168,"NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",2014-07-16,NA,NA
14sr0169,NA,NA,NA,NA
14sr0170,NA,NA,NA,NA
14sr0171,ECONOMIC DEVELOPMENT,2014-07-16,NA,NA
14sr0172,INSURANCE,2014-08-13,NA,NA
14sr0173,NA,NA,NA,NA
14sr0174,NA,NA,NA,NA
14sr0175,NA,NA,NA,NA
14sr0176,NA,NA,NA,NA
14sr0177,NA,NA,NA,NA
14sr0178,AGRICULTURE,2014-09-11,NA,NA
14sr0179,NA,NA,NA,NA
14sr0180,NA,NA,NA,NA
14sr0181,INSURANCE,2014-09-24,NA,NA
14sr0182,NA,NA,NA,NA
14sr0183,NA,NA,NA,NA
14sr0184,NA,NA,NA,NA
14sr0185,NA,NA,NA,NA
14sr0186,NA,NA,NA,NA
14sr0187,NA,NA,NA,NA
14sr0188,NA,NA,NA,NA
14sr0189,NA,NA,NA,NA
14sr0190,NA,NA,NA,NA
14sr0191,NA,NA,NA,NA
14sr0192,NA,NA,NA,NA
14sr0193,NA,NA,NA,NA
14sr0194,NA,NA,NA,NA
14sr0195,NA,NA,NA,NA
14sr0196,NA,NA,NA,NA
14sr0197,NA,NA,NA,NA
14sr0198,NA,NA,NA,NA
14sr0199,NA,NA,NA,NA
14sr0200,NA,NA,NA,NA
14sr0201,NA,NA,NA,NA
14sr0202,NA,NA,NA,NA
14sr0203,NA,NA,NA,NA
14sr0204,NA,NA,NA,NA
14sr0205,NA,NA,NA,NA
14sr0206,NA,NA,NA,NA
14sr0207,NA,NA,NA,NA
14sr0208,NA,NA,NA,NA
14sr0209,NA,NA,NA,NA
14sr0210,NA,NA,NA,NA
14sr0211,NA,NA,NA,NA
14sr0212,NA,NA,NA,NA
14sr0213,NA,NA,NA,NA
14hr0284,NA,NA,NA,NA
14hr0285,NA,NA,NA,NA
14hr0286,NA,NA,NA,NA
14hr0287,NA,NA,NA,NA
14hr0288,NA,NA,NA,NA
14hr0289,NA,NA,NA,NA
14hr0290,NA,NA,NA,NA
14hr0291,NA,NA,Agriculture,2014-01-23
14hr0292,NA,NA,NA,NA
14hr0293,NA,NA,NA,NA
14hr0294,NA,NA,NA,NA
14hr0295,NA,NA,NA,NA
14hr0296,NA,NA,NA,NA
14hr0297,NA,NA,NA,NA
14hr0298,NA,NA,NA,NA
14hr0299,NA,NA,Energy and Technology,2014-02-05
14hr0300,NA,NA,Military and Veterans Affairs,2014-02-11
14hr0301,NA,NA,Education,2014-02-11
14hr0302,NA,NA,Appropriations,2014-02-12
14hr0303,NA,NA,Energy and Technology,2014-02-13
14hr0304,NA,NA,NA,NA
14hr0305,NA,NA,Natural Resources,2014-02-19
14hr0306,NA,NA,NA,NA
14hr0307,NA,NA,NA,NA
14hr0308,NA,NA,NA,NA
14hr0309,NA,NA,NA,NA
14hr0310,NA,NA,NA,NA
14hr0311,NA,NA,NA,NA
14hr0312,NA,NA,NA,NA
14hr0313,NA,NA,NA,NA
14hr0314,NA,NA,Health Policy,2014-03-11
14hr0315,NA,NA,Michigan Competitiveness,2014-03-11
14hr0316,NA,NA,Michigan Competitiveness,2014-03-11
14hr0317,NA,NA,NA,NA
14hr0318,NA,NA,NA,NA
14hr0319,NA,NA,Military and Veterans Affairs,2014-03-18
14hr0320,NA,NA,Health Policy,2014-03-18
14hr0321,NA,NA,NA,NA
14hr0322,NA,NA,NA,NA
14hr0323,NA,NA,Education,2014-03-19
14hr0324,NA,NA,NA,NA
14hr0325,NA,NA,NA,NA
14hr0326,NA,NA,NA,NA
14hr0327,NA,NA,NA,NA
14hr0328,NA,NA,Judiciary,2014-03-26
14hr0329,NA,NA,NA,NA
14hr0330,NA,NA,NA,NA
14hr0331,NA,NA,NA,NA
14hr0332,NA,NA,NA,NA
14hr0333,NA,NA,Transportation and Infrastructure,2014-03-27
14hr0334,NA,NA,Health Policy,2014-03-27
14hr0335,NA,NA,NA,NA
14hr0336,NA,NA,NA,NA
14hr0337,NA,NA,NA,NA
14hr0338,NA,NA,NA,NA
14hr0339,NA,NA,NA,NA
14hr0340,NA,NA,NA,NA
14hr0341,NA,NA,NA,NA
14hr0342,NA,NA,NA,NA
14hr0343,NA,NA,NA,NA
14hr0344,NA,NA,NA,NA
14hr0345,NA,NA,NA,NA
14hr0346,NA,NA,NA,NA
14hr0347,NA,NA,Health Policy,2014-05-01
14hr0348,NA,NA,NA,NA
14hr0349,NA,NA,NA,NA
14hr0350,NA,NA,NA,NA
14hr0351,NA,NA,Insurance,2014-05-06
14hr0352,NA,NA,NA,NA
14hr0353,NA,NA,NA,NA
14hr0354,NA,NA,NA,NA
14hr0355,NA,NA,NA,NA
14hr0356,NA,NA,Military and Veterans Affairs,2014-05-08
14hr0357,NA,NA,NA,NA
14hr0358,NA,NA,NA,NA
14hr0359,NA,NA,NA,NA
14hr0360,NA,NA,Education,2014-05-13
14hr0361,NA,NA,Education,2014-05-13
14hr0362,NA,NA,NA,NA
14hr0363,NA,NA,NA,NA
14hr0364,NA,NA,NA,NA
14hr0365,NA,NA,NA,NA
14hr0366,NA,NA,NA,NA
14hr0367,NA,NA,NA,NA
14hr0368,NA,NA,NA,NA
14hr0369,NA,NA,NA,NA
14hr0370,NA,NA,NA,NA
14hr0371,NA,NA,Military and Veterans Affairs,2014-05-15
14hr0372,NA,NA,Health Policy,2014-05-15
14hr0373,NA,NA,NA,NA
14hr0374,NA,NA,NA,NA
14hr0375,NA,NA,NA,NA
14hr0376,NA,NA,NA,NA
14hr0377,NA,NA,NA,NA
14hr0378,NA,NA,NA,NA
14hr0379,NA,NA,Energy and Technology,2014-05-22
14hr0380,NA,NA,Energy and Technology,2014-05-22
14hr0381,NA,NA,Natural Resources,2014-05-28
14hr0382,NA,NA,Criminal Justice,2014-05-28
14hr0383,NA,NA,NA,NA
14hr0384,NA,NA,NA,NA
14hr0385,NA,NA,Military and Veterans Affairs,2014-06-05
14hr0386,NA,NA,NA,NA
14hr0387,NA,NA,NA,NA
14hr0388,NA,NA,NA,NA
14hr0389,NA,NA,NA,NA
14hr0390,NA,NA,Military and Veterans Affairs,2014-06-11
14hr0391,NA,NA,NA,NA
14hr0392,NA,NA,NA,NA
14hr0393,NA,NA,NA,NA
14hr0394,NA,NA,Financial Services,2014-06-12
14hr0395,NA,NA,Financial Services,2014-06-12
14hr0396,NA,NA,NA,NA
14hr0397,NA,NA,NA,NA
14hr0398,NA,NA,NA,NA
14hr0399,NA,NA,Commerce,2014-08-27
14hr0400,NA,NA,Judiciary,2014-08-27
14hr0401,NA,NA,NA,NA
14hr0402,NA,NA,NA,NA
14hr0403,NA,NA,NA,NA
14hr0404,NA,NA,Criminal Justice,2014-09-09
14hr0405,NA,NA,Natural Resources,2014-09-09
14hr0406,NA,NA,Tax Policy,2014-09-09
14hr0407,NA,NA,Energy and Technology,2014-09-10
14hr0408,NA,NA,NA,NA
14hr0409,NA,NA,NA,NA
14hr0410,NA,NA,NA,NA
14hr0411,NA,NA,NA,NA
14hr0412,NA,NA,NA,NA
14hr0413,NA,NA,NA,NA
14hr0414,NA,NA,NA,NA
14hr0415,NA,NA,NA,NA
14hr0416,NA,NA,NA,NA
14hr0417,NA,NA,Financial Services,2014-09-18
14hr0418,NA,NA,NA,NA
14hr0419,NA,NA,NA,NA
14hr0420,NA,NA,Natural Resources,2014-09-24
14hr0421,NA,NA,Natural Resources,2014-09-24
14hr0422,NA,NA,NA,NA
14hr0423,NA,NA,Energy and Technology,2014-09-30
14hr0424,NA,NA,Government Operations,2014-09-30
14hr0425,NA,NA,NA,NA
14hr0426,NA,NA,NA,NA
14hr0427,NA,NA,NA,NA
14hr0428,NA,NA,Energy and Technology,2014-10-01
14hr0429,NA,NA,"Families, Children, and Seniors",2014-10-01
14hr0430,NA,NA,NA,NA
14hr0431,NA,NA,NA,NA
14hr0432,NA,NA,NA,NA
14hr0433,NA,NA,NA,NA
14hr0434,NA,NA,Energy and Technology,2014-12-04
14hr0435,NA,NA,NA,NA
14hr0436,NA,NA,NA,NA
14hr0437,NA,NA,NA,NA
14hr0438,NA,NA,NA,NA
14hr0439,NA,NA,NA,NA
14hr0440,NA,NA,NA,NA
14hr0441,NA,NA,NA,NA
14hr0442,NA,NA,NA,NA
14hr0443,NA,NA,NA,NA
14hr0444,NA,NA,NA,NA
14hr0445,NA,NA,NA,NA
14hr0446,NA,NA,NA,NA
14hr0447,NA,NA,NA,NA
14hr0448,NA,NA,NA,NA
14hr0449,NA,NA,NA,NA
14hr0450,NA,NA,NA,NA
14hr0451,NA,NA,NA,NA
14hr0452,NA,NA,NA,NA
14hr0453,NA,NA,NA,NA
14hr0454,NA,NA,NA,NA
14hr0455,NA,NA,NA,NA
14hr0456,NA,NA,Education,2014-12-16
14hr0457,NA,NA,NA,NA
14hr0458,NA,NA,NA,NA
14hr0459,NA,NA,NA,NA
14hr0460,NA,NA,NA,NA
14hr0461,NA,NA,NA,NA
14hr0462,NA,NA,NA,NA
14hr0463,NA,NA,NA,NA
14hr0464,NA,NA,NA,NA
14hr0465,NA,NA,NA,NA
14hr0466,NA,NA,NA,NA
14hr0467,NA,NA,NA,NA
14hr0468,NA,NA,NA,NA
14hr0469,NA,NA,NA,NA
14hr0470,NA,NA,NA,NA
14hr0471,NA,NA,NA,NA
14hr0472,NA,NA,NA,NA
14hr0473,NA,NA,NA,NA
14hr0474,NA,NA,NA,NA
14hr0475,NA,NA,NA,NA
14hr0476,NA,NA,NA,NA
14hr0477,NA,NA,NA,NA
14hr0478,NA,NA,NA,NA
14hr0479,NA,NA,NA,NA
14hr0480,NA,NA,NA,NA
14hr0481,NA,NA,NA,NA
14hr0482,NA,NA,NA,NA
14hr0483,NA,NA,NA,NA
15sb0001,MICHIGAN COMPETITIVENESS,2015-01-20,Commerce and Trade,2015-05-14
15sb0002,MICHIGAN COMPETITIVENESS,2015-01-20,Commerce and Trade,2015-05-14
15sb0003,MICHIGAN COMPETITIVENESS,2015-01-20,Commerce and Trade,2015-05-14
15sb0004,JUDICIARY,2015-01-20,NA,NA
15sb0005,FINANCE,2015-01-20,NA,NA
15sb0006,"VETERANS, MILITARY AFFAIRS AND HOMELAND SECURITY",2015-01-20,Tax Policy,2015-12-16
15sb0007,APPROPRIATIONS,2015-01-20,NA,NA
15sb0008,ELECTIONS AND GOVERNMENT REFORM,2015-01-20,NA,NA
15sb0009,JUDICIARY,2015-01-20,Judiciary,2015-03-26
15sb0010,FINANCE,2015-01-20,NA,NA
15sb0011,FINANCE,2015-01-20,NA,NA
15sb0012,JUDICIARY,2015-01-20,Judiciary,2015-02-03
15sb0013,ELECTIONS AND GOVERNMENT REFORM,2015-01-20,Elections,2015-12-01
15sb0014,NATURAL RESOURCES,2015-01-20,NA,NA
15sb0015,JUDICIARY,2015-01-20,NA,NA
15sb0016,OUTDOOR RECREATION AND TOURISM,2015-01-20,NA,NA
15sb0017,LOCAL GOVERNMENT,2015-01-20,NA,NA
15sb0018,LOCAL GOVERNMENT,2015-01-20,Appropriations,2015-02-19
15sb0019,LOCAL GOVERNMENT,2015-01-20,Appropriations,2015-02-19
15sb0020,JUDICIARY,2015-01-20,NA,NA
15sb0021,APPROPRIATIONS,2015-01-21,Appropriations,2015-06-17
15sb0022,APPROPRIATIONS,2015-01-21,Appropriations,2015-06-17
15sb0023,FINANCE,2015-01-21,NA,NA
15sb0024,FINANCE,2015-01-21,Tax Policy,2015-03-19
15sb0025,ECONOMIC DEVELOPMENT,2015-01-22,Appropriations,2016-11-09
15sb0026,REGULATORY REFORM,2015-01-22,Regulatory Reform,2016-11-09
15sb0027,HEALTH POLICY,2015-01-22,NA,NA
15sb0028,JUDICIARY,2015-01-22,NA,NA
15sb0029,JUDICIARY,2015-01-22,NA,NA
15sb0030,FINANCE,2015-01-22,NA,NA
15sb0031,JUDICIARY,2015-01-27,NA,NA
15sb0032,JUDICIARY,2015-01-27,NA,NA
15sb0033,EDUCATION,2015-01-27,Education,2015-11-04
15sb0034,JUDICIARY,2015-01-27,Judiciary,2015-02-03
15sb0035,JUDICIARY,2015-01-27,Judiciary,2015-02-03
15sb0036,EDUCATION,2015-01-27,NA,NA
15sb0037,EDUCATION,2015-01-27,NA,NA
15sb0038,EDUCATION,2015-01-27,NA,NA
15sb0039,NATURAL RESOURCES,2015-01-27,Natural Resources,2016-11-09
15sb0040,NATURAL RESOURCES,2015-01-27,Natural Resources,2016-11-09
15sb0041,HEALTH POLICY,2015-01-27,NA,NA
15sb0042,TRANSPORTATION,2015-01-27,Transportation and Infrastructure,2015-02-17
15sb0043,LOCAL GOVERNMENT,2015-01-27,NA,NA
15sb0044,ELECTIONS AND GOVERNMENT REFORM,2015-01-28,Elections,2015-02-12
15sb0045,ELECTIONS AND GOVERNMENT REFORM,2015-01-28,Elections,2015-02-12
15sb0046,APPROPRIATIONS,2015-01-28,NA,NA
15sb0047,APPROPRIATIONS,2015-01-28,NA,NA
15sb0048,REGULATORY REFORM,2015-01-28,NA,NA
15sb0049,JUDICIARY,2015-01-28,NA,NA
15sb0050,JUDICIARY,2015-01-28,NA,NA
15sb0051,TRANSPORTATION,2015-01-28,Transportation and Infrastructure,2015-12-16
