Document,Type,Description
HB 4829 of 2017,House Bill,"Higher education; financial aid; Michigan nursing scholarship act; clarify citizenship requirement. Amends sec. 4 of 2002 PA 591 (MCL 390.1184).  TIE BAR WITH: HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 07/12/2017"
HB 4830 of 2017,House Bill,Housing; housing development authority; require United States citizenship or permanent resident status. Amends 1966 PA 346 (MCL 125.1401 - 125.1499c) by adding sec. 44h.Last Action: bill electronically reproduced 07/12/2017
HB 4831 of 2017,House Bill,"Higher education; financial aid; state competitive scholarships; add citizenship requirement. Amends sec. 4 of 1964 PA 208 (MCL 390.974).  TIE BAR WITH: HB 4829'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 07/12/2017"
HB 4832 of 2017,House Bill,"Higher education; financial aid; part-time independent student grant program; clarify citizenship requirement. Amends sec. 3 of 1986 PA 102 (MCL 390.1283).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 07/12/2017"
HB 4833 of 2017,House Bill,"Higher education; financial aid; work-study program; clarify citizenship requirement. Amends sec. 4 of 1986 PA 303 (MCL 390.1324).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 07/12/2017"
HB 4834 of 2017,House Bill,"Higher education; financial aid; Michigan promise grant act; add citizenship requirement. Amends sec. 4 of 2006 PA 479 (MCL 390.1624).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 07/12/2017"
HB 4835 of 2017,House Bill,Criminal procedure; expunction; expungement of multiple crimes arising out of the same criminal transaction; allow under certain circumstances. Amends sec. 1 of 1965 PA 213 (MCL 780.621).Last Action: bill electronically reproduced 07/12/2017
HB 4836 of 2017,House Bill,Traffic control; driver license; notification on driver license for certain active duty military service personnel; provide for. Amends sec. 811 of 1949 PA 300 (MCL 257.811).Last Action: bill electronically reproduced 07/12/2017
HB 4837 of 2017,House Bill,"Marihuana; facilities; location of a medical marihuana facility; prohibit if within certain distances of a school, church, child care center, or other buildings owned or operated by certain youth organizations. Amends secs. 205 & 402 of 216 PA 281 (MCL 333.27205 & 333.27402).Last Action: bill electronically reproduced 07/12/2017"
HB 4838 of 2017,House Bill,"Weapons; concealed; carrying of concealed weapons by retired law enforcement officers in no-carry zones; allow. Amends secs. 1, 5b & 5o of 1927 PA 372 (MCL 28.421 et seq.).Last Action: bill electronically reproduced 07/12/2017"
HB 4839 of 2017 (PA 74 of 2018),House Bill,Vehicles; registration; authority to deny or suspend vehicle registrations of carriers under certain circumstances; provide for. Amends secs. 219 & 258 of 1949 PA 300 (MCL 257.219 & 257.258).Last Action: assigned PA 74'18 with immediate effect
HB 4840 of 2017,House Bill,Traffic control; speed restrictions; school zone speed limits; apply to limited access highway segment with a pedestrian overhead walkway. Amends sec. 627a of 1949 PA 300 (MCL 257.627a).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION
HB 4841 of 2017,House Bill,"Highways; name; designation of Williams Lake Road in Waterford Township as the ""Operation Iraqi Freedom Memorial Highway""; provide for. Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 18a.Last Action: bill electronically reproduced 07/12/2017"
HB 4842 of 2017,House Bill,Weapons; concealed; pistol-free zones; exempt firefighters and medical first responders. Amends secs. 5b & 5o of 1927 PA 372 (MCL 28.425b & 28.425o).Last Action: bill electronically reproduced 07/12/2017
HB 4843 of 2017,House Bill,Animals; dogs; pilot program for veterans to train their own service dogs; create. Creates new act.Last Action: bill electronically reproduced 07/12/2017
HB 4844 of 2017,House Bill,Individual income tax; property tax credit; eligibility based on a homestead taxable value cap; remove. Amends sec. 520 of 1967 PA 281 (MCL 206.520).Last Action: bill electronically reproduced 07/12/2017
HB 4845 of 2017,House Bill,State financing and management; funds; police recruit scholarship match fund; create. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 495.Last Action: bill electronically reproduced 07/12/2017
HB 4846 of 2017,House Bill,"Vehicles; off-road; operation of off-road vehicles on far right of streets, roads, and highways; allow unless prohibited by local unit or MDOT. Amends secs. 81122, 81129, 81131 & 81133 of 1994 PA 451 (MCL 324.81122 et seq.).Last Action: bill electronically reproduced 07/12/2017"
HB 4847 of 2017,House Bill,Housing; landlord and tenants; adjustments to rent; provide for notice. Amends sec. 34 of 1846 RS 66 (MCL 554.134).Last Action: bill electronically reproduced 07/12/2017
HB 4848 of 2017,House Bill,Criminal procedure; warrants; electronic communication information; require warrant to obtain. Amends sec. 1 of 1966 PA 189 (MCL 780.651) & adds sec. 1a.Last Action: bill electronically reproduced 07/12/2017
HB 4849 of 2017 (PA 8 of 2018),House Bill,"Cemeteries and funerals; other; money held by a county for care and preservation of cemetery lots; require to be presumed abandoned under certain circumstances. Amends secs. 2, 3, 5 & 6 of 1903 PA 81 (MCL 128.82 et seq.); adds secs. 1a, 9 & 10 & repeals sec. 4 of 1903 PA 81 (MCL 128.84).Last Action: assigned PA 8'18 with immediate effect"
HB 4850 of 2017,House Bill,"Juveniles; criminal procedure; juveniles under age 18 arrested for nonlisted offenses; provide for jurisdiction in the family division of circuit court. Amends sec. 27, ch. IV of 1927 PA 175 (MCL 764.27).Last Action: referred to second reading"
HB 4851 of 2017,House Bill,"Criminal procedure; sentencing guidelines; reference in sentencing guidelines; update. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b).  TIE BAR WITH: HB 4854'17Last Action: bill electronically reproduced 07/12/2017"
HB 4852 of 2017,House Bill,Weapons; concealed; natural resources and environmental protection act; update references. Amends sec. 43510 of 1994 PA 451 (MCL 324.43510).  TIE BAR WITH: HB 4854'17Last Action: bill electronically reproduced 07/12/2017
HB 4853 of 2017,House Bill,Crimes; weapons; prohibition on carrying a concealed pistol; eliminate. Amends secs. 227 & 230 of 1931 PA 328 (MCL 750.227 & 750.230) & repeals sec. 231a of 1931 PA 328 (MCL 750.231a).  TIE BAR WITH: HB 4854'17Last Action: bill electronically reproduced 07/12/2017
HB 4854 of 2017,House Bill,"Weapons; concealed; concealed pistol license for individuals to carry concealed pistols in pistol-free zones; require. Amends secs. 5a, 5b, 5c, 5f, 5o, 12, 12a & 15 of 1927 PA 372 (MCL 28.425a et seq.).Last Action: bill electronically reproduced 07/12/2017"
HB 4855 of 2017,House Bill,Insurance; health insurers; health insurance policy coordinated with Medicaid; prohibit. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.Last Action: bill electronically reproduced 07/12/2017
HB 4856 of 2017,House Bill,"Holidays; other; ""Patriot Week"" in Michigan; designate. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
HB 4857 of 2017,House Bill,Individual income tax; property tax credit; inflation adjustment of cap on the credit; begin 2019. Amends sec. 520 of 1967 PA 281 (MCL 206.520).Last Action: bill electronically reproduced 07/12/2017
HB 4858 of 2017 (PA 381 of 2018),House Bill,Labor; public service employment; military experience; require state and political subdivisions to factor into starting salary. Amends 1897 PA 205 (MCL 35.401 - 35.404) by adding sec. 1a.Last Action: assigned PA 381'18 with immediate effect
HB 4859 of 2017,House Bill,"Retirement; investments; forfeiture of carried interest of general partner removed for cause; require, except under certain circumstances. Amends sec. 19 of 1965 PA 314 (MCL 38.1139).Last Action: bill electronically reproduced 07/12/2017"
HB 4860 of 2017,House Bill,"Higher education; financial aid; tuition differential grants; add citizenship requirement. Amends sec. 4 of 1978 PA 105 (MCL 390.1274).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4863'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 08/16/2017"
HB 4861 of 2017,House Bill,"Local government; other; bonding for emergency managers; require, and exempt emergency managers from governmental immunity. Amends sec. 20 of 2012 PA 436 (MCL 141.1560) & adds sec. 9a.  TIE BAR WITH: HB 4862'17Last Action: bill electronically reproduced 08/16/2017"
HB 4862 of 2017,House Bill,Local government; other; emergency managers; exempt from governmental immunity. Amends 1964 PA 170 (MCL 691.1401 - 691.1419) by adding sec. 7d.  TIE BAR WITH: HB 4861'17Last Action: bill electronically reproduced 08/16/2017
HB 4863 of 2017,House Bill,"Higher education; financial aid; legislative merit award scholarships; add citizenship requirement. Amends sec. 4 of 1976 PA 228 (MCL 390.1304).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4869'17, HB 4874'17Last Action: bill electronically reproduced 08/16/2017"
HB 4864 of 2017,House Bill,Children; adoption; access to certain court and birth records; allow in certain circumstances. Amends 1939 PA 288 (MCL 710.21 - 712B.41) by adding sec. 19d to ch. XIIA.  TIE BAR WITH: HB 4865'17Last Action: bill electronically reproduced 08/16/2017
HB 4865 of 2017,House Bill,Records; birth; issuance of certified copy of original certificate of live birth to certain adopted individuals; allow under certain circumstances. Amends sec. 2882 of 1978 PA 368 (MCL 333.2882).  TIE BAR WITH: HB 4864'17Last Action: bill electronically reproduced 08/16/2017
HB 4866 of 2017,House Bill,Mental health; other; funding for mental health services for older adults in primary health care settings; provide for. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 109n.Last Action: bill electronically reproduced 08/16/2017
HB 4867 of 2017,House Bill,Health facilities; nursing homes; electronic monitoring devices in nursing homes; allow under certain circumstances and provide for penalties for noncompliance. Amends sec. 20199 of 1978 PA 368 (MCL 333.20199) & adds sec. 21788.Last Action: bill electronically reproduced 08/16/2017
HB 4868 of 2017,House Bill,"Education; attendance; excused absence from public school for the purpose of sounding ""Taps"" at a military honor funeral for a deceased veteran; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1138a.Last Action: bill electronically reproduced 08/16/2017"
HB 4869 of 2017,House Bill,"Higher education; financial aid; tuition grants for students by independent colleges; add citizenship requirement. Amends sec. 3 of 1966 PA 313 (MCL 390.993).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4874'17Last Action: bill electronically reproduced 08/16/2017"
HB 4870 of 2017,House Bill,Courts; drug court; treatment for drug court program participants; expand. Amends sec. 1072 of 1961 PA 236 (MCL 600.1072).Last Action: bill electronically reproduced 08/16/2017
HB 4871 of 2017 (PA 262 of 2018),House Bill,"Economic development; other; qualifying period for assessment; modify. Amends secs. 10, 10a, 10c, 10f, 10g & 10k of 1961 PA 120 (MCL 125.990 et seq.)Last Action: assigned PA 262'18 with immediate effect"
HB 4872 of 2017,House Bill,Civil rights; housing discrimination; housing discrimination relating to military status; prohibit. Amends title & sec. 502 of 1976 PA 453 (MCL 37.2502).Last Action: bill electronically reproduced 08/16/2017
HB 4873 of 2017,House Bill,Vehicles; registration plates; temporary placement of registration plate in rear window under certain circumstances; allow. Amends sec. 225 of 1949 PA 300 (MCL 257.225).Last Action: bill electronically reproduced 08/16/2017
HB 4874 of 2017,House Bill,"Higher education; financial aid; Michigan educational opportunity grant program; clarify citizenship requirement. Amends sec. 4 of 1986 PA 273 (MCL 390.1404).  TIE BAR WITH: HB 4829'17, HB 4831'17, HB 4832'17, HB 4833'17, HB 4834'17, HB 4860'17, HB 4863'17, HB 4869'17Last Action: bill electronically reproduced 08/16/2017"
HB 4875 of 2017,House Bill,"Property; mortgages; acceleration and foreclosure; prescribe time period for veterans. Amends sec. 3204 of 1961 PA 236 (MCL 600.3204) & adds secs. 3103, 3104 & 3203.Last Action: bill electronically reproduced 08/16/2017"
HB 4876 of 2017,House Bill,"Weapons; licensing; certain requirements to obtain a license to possess a pistol; modify. Amends secs. 1, 12 & 15 of 1927 PA 372 (MCL 28.421 et seq.).Last Action: bill electronically reproduced 08/16/2017"
HB 4877 of 2017,House Bill,Crimes; abuse; child abuse crimes; specifically include pregnant individuals. Amends sec. 136b of 1931 PA 328 (MCL 750.136b).Last Action: bill electronically reproduced 08/16/2017
HB 4878 of 2017,House Bill,Labor; hours and wages; workforce opportunity wage act; exempt certain interns. Amends sec. 2 of 2014 PA 138 (MCL 408.412).Last Action: bill electronically reproduced 08/16/2017
HB 4879 of 2017,House Bill,Local government; other; local financial stability and choice act; repeal. Repeals 2012 PA 436 (MCL 141.1541 - 141.1575).Last Action: bill electronically reproduced 08/16/2017
