Document,Type,Description
SB 0769 of 2020,Senate Bill,"Economic development: Michigan strategic fund; funds returned; require to be placed in the general fund. Amends secs. 88b, 88h, 88r & 90b of 1984 PA 270 (MCL 125.2088b et seq.).Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT"
SB 0770 of 2020,Senate Bill,Economic development: Michigan strategic fund; posting of information on website; modify. Amends secs. 88b & 88r of 1984 PA 270 (MCL 125.2088b & 125.2088r).Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT
SB 0771 of 2020,Senate Bill,Economic development: economic development corporations; certain financial data related to recipients of tax credit projects; provide for disclosure. Amends sec. 28 of 1941 PA 122 (MCL 205.28).Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT
SB 0772 of 2020,Senate Bill,Crime victims: other; duties of the human trafficking commission; modify to include providing certain recommendations. Amends sec. 4 of 2014 PA 325 (MCL 752.974).  TIE BAR WITH: SB 0773'20Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0773 of 2020,Senate Bill,Traffic control: driver license; training in human trafficking prevention; require for commercial driver license. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 312k.  TIE BAR WITH: SB 0772'20Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0774 of 2020,Senate Bill,"Education: employees; requirement for school districts, intermediate school districts, and public school academies to provide professional development regarding human trafficking; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding secs. 1526b & 1526c.  TIE BAR WITH: SB 0772'20Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY"
SB 0775 of 2020,Senate Bill,"Crimes: human trafficking; duties of the human trafficking commission; modify to include awareness training for hotel owners, operators, and employees. Amends sec. 4 of 2014 PA 325 (MCL 752.974).  TIE BAR WITH: SB 0776'20Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY"
SB 0776 of 2020,Senate Bill,"Housing: public accommodations; human trafficking awareness training for hotel owners, operators, and employees; provide for. Creates new act.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY"
SB 0777 of 2020,Senate Bill,Traffic control; traffic regulation; vehicles to move over and slow down when passing farm equipment being repaired on the roadside; require. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 653c.Last Action: REFERRED TO COMMITTEE OF THE WHOLE
SB 0778 of 2020,Senate Bill,Property tax: tax tribunal; tax tribunal jurisdiction; exclude federal statutory or constitutional civil rights claims. Amends sec. 31 of 1973 PA 186 (MCL 205.731).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0779 of 2020,Senate Bill,"Trade: containers; reimbursement for overredemption of beverage containers; modify process. Amends secs. 3a, 3b & 3c of 1976 IL 1 (MCL 445.573a et seq.).Last Action: referred to Committee on Ways and Means"
SB 0780 of 2020,Senate Bill,"Children: child abuse or child neglect; suspected child abuse or child neglect cases; require animal control officers to report. Amends sec. 3 of 1975 PA 238 (MCL 722.623).  TIE BAR WITH: SB 0352'19Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS AND VETERANS"
SB 0781 of 2020,Senate Bill,"Taxation: tobacco; excise tax on certain electronic smoking devices; provide for. Amends secs. 2, 7 & 12 of 1993 PA 327 (MCL 205.422 et seq.).  TIE BAR WITH: SB 0782'20, SB 0783'20, SB 0784'20Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
SB 0782 of 2020,Senate Bill,"Tobacco: other; licensing for persons who sell vapor products; provide for. Amends title & sec. 4 of 1915 PA 31 (MCL 722.644) & adds sec. 2d.  TIE BAR WITH: SB 0781'20, SB 0783'20, SB 0784'20Last Action: referred to Committee on Ways and Means, with substitute (H-2)"
SB 0783 of 2020,Senate Bill,"Tobacco: other; prohibiting flavored vaping products and marketing strategies; codify. Amends 1915 PA 31 (MCL 722.641 - 722.645) by adding sec. 1a.  TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0784'20Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
SB 0784 of 2020,Senate Bill,"Tobacco: other; age verification for the purchase of vapor products; modify. Amends sec. 1 of 1915 PA 31 (MCL 722.641).  TIE BAR WITH: SB 0781'20, SB 0782'20, SB 0783'20Last Action: referred to Committee on Ways and Means, with substitute (H-1)"
SB 0785 of 2020,Senate Bill,"Tobacco: other; penal code provisions for selling or distributing tobacco products by mail or vending machines; modify age. Amends sec. 42b of 1931 PA 328 (MCL 750.42b).  TIE BAR WITH: SB 0782'20, SB 0783'20, SB 0784'20Last Action: referred to Committee on Ways and Means"
SB 0786 of 2020,Senate Bill,"Tobacco: other; age of majority act; modify. Amends sec. 3 of 1971 PA 79 (MCL 722.53).  TIE BAR WITH: SB 0782'20, SB 0783'20, SB 0784'20Last Action: referred to Committee on Ways and Means"
SB 0787 of 2020,Senate Bill,Property tax: exemptions; housing exemption for elderly or disabled families; modify. Amends sec. 7d of 1893 PA 206 (MCL 211.7d).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0788 of 2020,Senate Bill,Individual income tax: city; use voluntary disclosure agreements; provide for. Amends 1964 PA 284 (MCL 141.501 - 141.787) by adding sec. 96 to ch. 2.Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0789 of 2020,Senate Bill,"Recreation: other; purple paint marks designating a no trespassing area; allow. Amends secs. 73102, 73104 & 73105 of 1994 PA 451 (MCL 324.73102 et seq.).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES"
SB 0790 of 2020,Senate Bill,Civil procedure: other; video recordings of court proceedings; provide for availability and review. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 1429.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0791 of 2020,Senate Bill,"Criminal procedure: trial; certain requirements for a speedy trial; provide for. Amends sec. 1, ch. VIII of 1927 PA 175 (MCL 768.1).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1)"
SB 0792 of 2020,Senate Bill,"Retirement; judges; contributions to tax-deferred accounts instead of retiree health benefits for certain employees; provide for, and establish auto enrollment feature for defined contribution plan. Amends secs. 301 & 604 of 1992 PA 234 (MCL 38.2301 & 38.2604) & adds secs. 509a & 714a.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS"
SB 0793 of 2020,Senate Bill,Civil procedure: costs and fees; transcript fee; increase. Amends sec. 2543 of 1961 PA 236 (MCL 600.2543).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0794 of 2020,Senate Bill,Criminal procedure: evidence; evidence obtained in violation of reasonable or probable cause requirements for issuance of a search warrant; allow to be used to revoke parole or probation or impeach a defendant's testimony. Amends sec. 3 of 1966 PA 189 (MCL 780.653).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0795 of 2020,Senate Bill,Local government: intergovernmental affairs; local governments opting out of a joint endeavor under the municipal partnership act; provide for. Amends 2011 PA 258 (MCL 124.111 - 124.123) by adding sec. 3a.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE
SB 0796 of 2020,Senate Bill,Transportation: funds; formula used for disbursements of transportation funds; modify. Amends sec. 10 of 1951 PA 51 (MCL 247.660).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE
SB 0797 of 2020,Senate Bill,Individual income tax: credit; credit for the purchase of certain textbooks; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0798 of 2020,Senate Bill,Probate: guardians and conservators; power of guardian to restrict ward's contact with another person; limit. Amends sec. 5314 of 1998 PA 386 (MCL 700.5314).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1)
SB 0799 of 2020 (PA 160 of 2020),Senate Bill,Property: conveyances; property in Gogebic County previously conveyed to the county road commission; provide for reconveyance to Watersmeet Township. Creates land transfer act.Last Action: ASSIGNED PA 0160'20 WITH IMMEDIATE EFFECT
SB 0800 of 2020,Senate Bill,Natural resources: hunting; penalty for feeding or baiting deer; modify. Amends sec. 40118 of 1994 PA 451 (MCL 324.40118).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES
SB 0801 of 2020,Senate Bill,"Appropriations: school aid; executive recommendation; provide for omnibus appropriations for school aid, higher education, and community colleges. Amends secs. 2, 3, 6, 11, 11a, 11j, 11k, 11m, 11s, 15, 18, 20, 20d, 20f, 21h, 22a, 22b, 22d, 22m, 22p, 24, 24a, 26a, 26b, 26c, 28, 31a, 31d, 31f, 31j, 31n, 32d, 32p, 35a, 39, 39a, 41, 51a, 51c, 51d, 51f, 53a, 54, 54b, 54d, 56, 61a, 61b, 61d, 62, 65, 67, 74, 81, 94, 94a, 98, 99h, 99s, 101, 104, 107, 147, 147a, 147c, 147e, 152a, 163, 201, 202a, 203, 204, 205, 206, 207a, 207b, 207c, 209, 209a, 217, 225, 226, 229a, 230, 236, 236b, 236c, 237b, 241, 242, 245, 245a, 252, 256, 263, 264, 265, 265a, 265b, 267, 268, 269, 270, 276, 277, 278, 279, 280, 281, 282 & 289 of 1979 PA 94 (MCL 388.1602 et seq.); adds secs. 20m, 22q, 31k, 32s, 97a, 98a, 98b, 98c, 231, 248 & 248a & repeals (See bill).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS"
SB 0802 of 2020,Senate Bill,Appropriations: other; executive recommendation; provide for omnibus bill. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS
SB 0803 of 2020,Senate Bill,State: symbol; gray treefrog; designate as the official state amphibian. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0804 of 2020,Senate Bill,Education: curriculum; certain elementary music and art instruction requirements; provide for. Amends sec. 1160 of 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1160.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS
SB 0805 of 2020,Senate Bill,"Education: teachers; nullification of teaching certificate due to nullification of an endorsement on the teaching certificate; prohibit, and allow for declaration of school counseling endorsement in inactive status. Amends sec. 1532 of 1976 PA 451 (MCL 380.1532) & adds sec. 1531l.  TIE BAR WITH: SB 0806'20Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS"
SB 0806 of 2020,Senate Bill,Education: counseling; requirements for renewal of school counseling credentials; modify. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).  TIE BAR WITH: SB 0805'20Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS
SB 0807 of 2020,Senate Bill,Individual income tax: exemptions; additional exemption for certain parents; provide for. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0808 of 2020,Senate Bill,Individual income tax: property tax credit; inflation adjustment of cap on the credit; begin in 2020. Amends sec. 520 of 1967 PA 281 (MCL 206.520).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0809 of 2020 (PA 317 of 2020),Senate Bill,Health: pharmaceuticals; health care false claim act; modify exemption to exempt a rebate or discount related to the injection or infusion of a drug. Amends sec. 4a of 1984 PA 323 (MCL 752.1004a).Last Action: ASSIGNED PA 0317'20 WITH IMMEDIATE EFFECT
SB 0810 of 2020,Senate Bill,Human services: medical services; eligibility criteria for a program of all-inclusive care for the elderly (PACE) in certain geographic areas; modify. Amends sec. 22 of 1939 PA 280 (MCL 400.22).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0811 of 2020,Senate Bill,Law enforcement: training; drug recognition expert certification for individuals outside of law enforcement; provide for. Amends title of 1941 PA 188 (MCL 256.561 - 256.563) & adds sec. 4.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0812 of 2020 (PA 83 of 2020),Senate Bill,Employment security: benefits; work search requirements; modify. Amends sec. 28 of 1936 (Ex Sess) PA 1 (MCL 421.28).Last Action: ASSIGNED PA 0083'20 WITH IMMEDIATE EFFECT
SB 0813 of 2020 (PA 318 of 2020),Senate Bill,Mental health: hospitalization; report of certain deaths after release from a psychiatric hospital or psychiatric unit; provide for. Amends sec. 720 of 1974 PA 258 (MCL 330.1720) & adds sec. 721.Last Action: ASSIGNED PA 0318'20
SB 0814 of 2020,Senate Bill,Health: abortion; abortion resulting in a live birth; require attending physician to provide certain medical care to the newborn and to prescribe penalties. Amends title & sec. 3 of 2002 PA 687 (MCL 333.1073).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0815 of 2020,Senate Bill,"Criminal procedure: sentencing guidelines; sentencing guidelines for physician who performed certain abortions; provide for. Amends sec. 13k, ch. XVII of 1927 PA 175 (MCL 777.13k).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES"
SB 0816 of 2020,Senate Bill,Criminal procedure: self-incrimination; immunity for certain compelled testimony in human trafficking prosecutions; provide for. Amends sec. 462h of 1931 PA 328 (MCL 750.462h).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0817 of 2020,Senate Bill,Criminal procedure: trial; qualifications of expert witnesses in human trafficking cases; modify. Amends sec. 462g of 1931 PA 328 (MCL 750.462g).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0818 of 2020,Senate Bill,Traffic control: traffic regulation; authorized agent of county road commission; allow to carry firearm under certain circumstances. Amends sec. 726c of 1949 PA 300 (MCL 257.726c).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT
SB 0819 of 2020,Senate Bill,"Liquor: retail sales; certain out-of-state wine retailers to sell wine directly to consumers; allow, and provide for a spirits shipper license. Amends secs. 203, 204, 537 & 609c of 1998 PA 58 (MCL 436.1203 et seq.).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM"
SB 0820 of 2020 (PA 319 of 2020),Senate Bill,Liquor: licenses; issuance of a national sporting event license; expand to include Professional Golfers' Association Tour Champions Tournament for any year. Amends sec. 517a of 1998 PA 58 (MCL 436.1517a).Last Action: ASSIGNED PA 0319'20
SB 0821 of 2020,Senate Bill,Insurance: no-fault; disclosure of territorial ratings information; require by insurers and department of insurance and financial services. Amends secs. 261 & 2112 of 1956 PA 218 (MCL 500.261 & 500.2112) & adds sec. 2111g.Last Action: REFERRED TO COMMITTEE ON INSURANCE AND BANKING
SB 0822 of 2020,Senate Bill,Property tax: delinquent taxes; occupying tenant's right of first refusal in sale of a tax foreclosed rental property; provide for. Amends sec. 78m of 1893 PA 206 (MCL 211.78m).Last Action: REFERRED TO COMMITTEE ON FINANCE
